4.744667395932955500e-02,1.229889299218425366e-02,-1.994980379621414113e-01,-2.674504845999760572e-01,-3.431562524727265751e-01,4.471155156213407755e-01
4.843075680315604703e-03,-1.892451771719909082e-01,-1.070034930617846797e-01,-2.452035828406618281e-02,-6.984611745936981919e-02,-1.603367278177910416e-01
7.363279157458996194e-02,-2.024783845106760960e-01,1.891061887929045560e-01,-4.037266071173097881e-01,-1.042964160044509703e-01,1.860495443318377629e-01
6.188332038937550267e-02,6.995348466127597475e-02,-9.151067015204995825e-02,-1.505634367333097412e-02,2.344103366635317820e-01,-1.129959832466365388e-01
-5.160737429107353086e-02,-7.852756586135231642e-02,1.174882867303633227e-01,-9.189951081177157033e-02,-1.464485739197536052e-01,-1.829079984840500106e-01
-3.279483123544206236e-01,6.804999204411332422e-03,2.524348190989654239e-01,-8.393621188610914108e-02,-9.121610747437075561e-02,5.221232244093594599e-02
1.612425605893285374e-01,-3.094358240072002109e-01,1.583978770804413960e-01,-7.698107776668657032e-02,-1.386511511967856713e-01,-9.660474816211681026e-02
3.160040693008058649e-02,-9.040463623333500065e-02,1.782910828330527830e-01,-6.984473739975467776e-02,-8.350019564575823783e-02,-1.223171835248433176e-01
-6.767020642580388878e-02,-2.208324771050131086e-01,2.202559260218309514e-02,-4.069523211744721647e-02,-5.653752612876745270e-02,-6.924682766260323308e-02
-4.146025285790016363e-02,1.005287277767047960e-01,-2.725210974992838819e-01,-2.180574344257401875e-01,1.195524137941494924e-01,-3.136935110419214988e-03
-1.903109442312917593e-02,-2.663790908403828803e-02,6.003296733390759560e-02,-2.119948520729879882e-01,2.245922248365549712e-01,-2.583329345459459692e-01
1.929632138120607465e-01,-5.712227579743476280e-01,2.503239342139510493e-01,8.890859328259724526e-02,-5.797156792765315036e-02,-2.647437101618592137e-01
-2.623421096111503981e-01,2.814105620018657605e-01,-8.294857581466198726e-02,-6.359477700730838123e-02,-2.960831382017694025e-01,3.438306050133801417e-01
7.356159130108885780e-02,-2.391905546564735696e-01,-4.630764906813513160e-01,3.757894833698589565e-01,3.275047473817315619e-02,3.877743439792179225e-02
-1.762196609053823249e-01,-1.946599020138042868e-01,-1.723908719752106911e-02,-1.349471200762032974e-01,-1.531210451650365512e-01,-8.778552495556611601e-02
3.821509914123273899e-01,-3.375105489785677065e-02,-1.393684177292342785e-01,-1.833284339357302006e-01,1.703012814879533987e-01,-3.602285519673560366e-01
-7.475395527630052106e-02,-1.417824276779565684e-01,2.904280037883694154e-01,-2.105290359658604227e-02,-9.060252081296502058e-02,-7.907753539215404970e-02
1.247764020475420569e-03,-2.285630726091051890e-01,7.302457373580202582e-02,-2.080210363702300058e-01,-7.611481341112670551e-02,8.179543440850509106e-02
-1.191761452020548701e-01,-2.500475942358118542e-01,4.697907963806618320e-02,1.078418787668530138e-01,-1.370761456760330177e-01,-7.440584898078228537e-02
-2.034111695046087187e-01,-1.376826120208688997e-01,-1.926730436066441121e-01,1.992900811675564210e-01,-3.279231894822785542e-01,2.014449995284195438e-01
-8.012947775720888344e-02,1.120050990936330843e-01,-5.494333134253532869e-01,-2.145862102699889334e-02,8.434226423285795526e-02,-7.057810393094535173e-02
-3.409631287182857823e-02,6.438389377988813778e-02,1.465266935480793453e-01,-6.043980819558661399e-03,1.899591935717364621e-01,-2.136039272679148282e-01
-2.043216781747664579e-01,1.426176017337561497e-01,1.966747914108384499e-03,-1.283900265240072169e-01,3.674227554053106221e-02,-3.171179964975614496e-01
-9.059184321778875060e-02,1.646157835218110543e-01,-4.093461515918196403e-01,-3.274115754260718825e-02,2.036026176548260680e-01,-1.114408889133937097e-01
1.743325261640097101e-01,-2.569613113008592520e-01,3.549901138444510468e-02,-9.880466266809535825e-02,5.563361364055248448e-02,-8.822890056552015747e-02
-9.899819282173603907e-02,2.149017014566297068e-01,-1.435775770761391623e-01,8.564619768219866591e-02,1.000000414359391854e-01,-1.744199286680547800e-01
-2.769418689684935431e-01,2.989245827429941604e-01,-1.071525854264016309e-01,-2.056237296974282036e-01,-1.461999764495816034e-01,2.658513774565010035e-01
-3.831117154789046020e-02,-4.222727394275681279e-02,7.190778907882504345e-02,-9.392729997894799787e-02,-8.293910479784093182e-02,-3.667874768819765485e-01
2.720380733279489927e-01,-1.738739571167923492e-01,4.544137796475981178e-02,-3.243308342495935248e-01,-5.867315127814516640e-02,-1.004292801971489457e-01
4.518862656319522220e-02,-1.731447931138320462e-01,1.437950112738372588e-01,2.489586741126637026e-01,-8.005590570373807835e-02,-3.840335577362632979e-01
2.282684387298341278e-01,-2.501364252830945989e-01,-1.767886345712720020e-01,8.678449682930479414e-02,1.325903441947528794e-01,-4.508894932125817601e-01
-2.019588576957299375e-01,-3.049990081331970665e-02,2.964495656100429866e-02,-2.342439897168114016e-01,-2.706513039297350418e-02,-1.708311553920087988e-01
-2.296590244174914475e-01,2.513464253356577083e-01,-7.682998179591461752e-02,2.034093446814031272e-02,-1.396228295443200373e-01,1.646785375089721698e-02
-2.284811407987342169e-01,1.144880025287062925e-01,-7.967626401450249307e-02,-3.108470840516858735e-01,3.146349552257195203e-02,1.828424197666068673e-01
-1.232054186369875987e-01,5.710656535748508816e-02,-3.155196594847715919e-02,-5.343434381049004811e-01,-3.192968326329882478e-01,2.534786092682766445e-01
-3.333305462476363612e-01,8.703733012964792737e-02,-3.732086712260154759e-01,6.982422611994934525e-02,-4.926623205214999968e-02,2.571023029895028733e-01
-4.141914628521459196e-01,3.494866428276710568e-02,-3.988809707677005711e-01,4.520499382594111298e-02,1.579686988667795833e-01,6.180718739712730975e-02
4.051815692160358473e-02,5.276319840681172046e-02,-4.680501658570353218e-02,1.659970978247134465e-01,-1.643103229379051233e-01,-2.715678083247979324e-01
-2.092693192769708166e-01,1.366125800752886477e-01,-3.210485211104203290e-02,-2.796323841095865181e-01,1.288879850360573898e-01,7.332357826680844723e-04
-1.964681351219331809e-02,-1.955642116296697208e-01,2.044427573021410371e-01,1.112619853614293108e-01,7.794688424778356550e-02,-1.996724413779375207e-01
1.417874821484713388e-01,-2.691780475185660548e-01,-1.953624585113848400e-01,9.281613520442844045e-02,-1.880853814240515676e-01,6.316998499297013514e-02
-3.694653642912471558e-01,1.133737916358125986e-01,1.846067519911291643e-02,-2.302989089540937451e-01,-1.220190521402802486e-01,1.649709675556404465e-01
4.117637210874263709e-01,-2.676643831109673521e-01,-4.432490552763497793e-01,9.135915091568069801e-02,-1.054555256440649763e-01,-1.521177357365199045e-01
7.752474336919188379e-03,-1.633723948476488719e-01,-1.080777495115090719e-01,-1.006443656004539361e-01,-2.792085319761558604e-01,-1.263212893955208971e-01
-3.473687984550343777e-01,3.113220310408515434e-01,-2.131029183653489756e-01,-1.245739570331996920e-01,8.160680925737552605e-02,-1.146464874931077960e-01
-3.000659062795325502e-02,1.530997753461864064e-01,-2.507197101028216246e-01,-1.281931098246176515e-01,-2.792545252514098686e-01,7.697687944086836764e-02
-1.276597661466856437e-01,-3.507959175556600862e-01,6.915440963107566397e-02,1.965381895423320979e-01,1.233688993911525589e-01,-3.301504093324109657e-01
2.545033093753289455e-01,-2.601252353187631927e-01,-2.090303883099512428e-01,-8.201676455685211198e-02,-2.636549265073966364e-01,3.237614500257610106e-01
-1.438171188957948488e-01,-1.020451337420790056e-01,6.295696969041877054e-03,2.376154276759174233e-01,-2.605357553598741660e-01,-1.677405938138833430e-01
-3.870299655629292485e-02,3.404985383996983472e-02,-4.816207528694059770e-01,9.424775669327767336e-02,7.853292493964263155e-02,3.177836137306014330e-02
